2025-05-22 17:03:28 configure librav1e0:amd64 0.5.1-6 <none>
2025-05-22 17:03:28 status unpacked librav1e0:amd64 0.5.1-6
2025-05-22 17:03:28 status half-configured librav1e0:amd64 0.5.1-6
2025-05-22 17:03:28 status installed librav1e0:amd64 0.5.1-6
2025-05-22 17:03:28 configure libkrb5support0:amd64 1.20.1-2+deb12u3 <none>
2025-05-22 17:03:28 status unpacked libkrb5support0:amd64 1.20.1-2+deb12u3
2025-05-22 17:03:28 status half-configured libkrb5support0:amd64 1.20.1-2+deb12u3
2025-05-22 17:03:28 status installed libkrb5support0:amd64 1.20.1-2+deb12u3
2025-05-22 17:03:28 configure libunwind-14:amd64 1:14.0.6-12 <none>
2025-05-22 17:03:28 status unpacked libunwind-14:amd64 1:14.0.6-12
2025-05-22 17:03:28 status half-configured libunwind-14:amd64 1:14.0.6-12
2025-05-22 17:03:28 status installed libunwind-14:amd64 1:14.0.6-12
2025-05-22 17:03:28 configure libunwind-14-dev:amd64 1:14.0.6-12 <none>
2025-05-22 17:03:28 status unpacked libunwind-14-dev:amd64 1:14.0.6-12
2025-05-22 17:03:28 status half-configured libunwind-14-dev:amd64 1:14.0.6-12
2025-05-22 17:03:28 status installed libunwind-14-dev:amd64 1:14.0.6-12
2025-05-22 17:03:28 configure libc++abi1-14:amd64 1:14.0.6-12 <none>
2025-05-22 17:03:28 status unpacked libc++abi1-14:amd64 1:14.0.6-12
2025-05-22 17:03:28 status half-configured libc++abi1-14:amd64 1:14.0.6-12
2025-05-22 17:03:28 status installed libc++abi1-14:amd64 1:14.0.6-12
2025-05-22 17:03:28 configure rpcsvc-proto:amd64 1.4.3-1 <none>
2025-05-22 17:03:28 status unpacked rpcsvc-proto:amd64 1.4.3-1
2025-05-22 17:03:28 status half-configured rpcsvc-proto:amd64 1.4.3-1
2025-05-22 17:03:28 status installed rpcsvc-proto:amd64 1.4.3-1
2025-05-22 17:03:28 configure libjpeg62-turbo:amd64 1:2.1.5-2 <none>
2025-05-22 17:03:28 status unpacked libjpeg62-turbo:amd64 1:2.1.5-2
2025-05-22 17:03:28 status half-configured libjpeg62-turbo:amd64 1:2.1.5-2
2025-05-22 17:03:28 status installed libjpeg62-turbo:amd64 1:2.1.5-2
2025-05-22 17:03:28 configure libx11-data:all 2:1.8.4-2+deb12u2 <none>
2025-05-22 17:03:28 status unpacked libx11-data:all 2:1.8.4-2+deb12u2
2025-05-22 17:03:28 status half-configured libx11-data:all 2:1.8.4-2+deb12u2
2025-05-22 17:03:28 status installed libx11-data:all 2:1.8.4-2+deb12u2
2025-05-22 17:03:28 configure libquadmath0:amd64 12.2.0-14+deb12u1 <none>
2025-05-22 17:03:28 status unpacked libquadmath0:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 status half-configured libquadmath0:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 status installed libquadmath0:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 configure libpng16-16:amd64 1.6.39-2 <none>
2025-05-22 17:03:28 status unpacked libpng16-16:amd64 1.6.39-2
2025-05-22 17:03:28 status half-configured libpng16-16:amd64 1.6.39-2
2025-05-22 17:03:28 status installed libpng16-16:amd64 1.6.39-2
2025-05-22 17:03:28 configure libatomic1:amd64 12.2.0-14+deb12u1 <none>
2025-05-22 17:03:28 status unpacked libatomic1:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 status half-configured libatomic1:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 status installed libatomic1:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 configure fonts-dejavu-core:all 2.37-6 <none>
2025-05-22 17:03:28 status unpacked fonts-dejavu-core:all 2.37-6
2025-05-22 17:03:28 status half-configured fonts-dejavu-core:all 2.37-6
2025-05-22 17:03:28 status installed fonts-dejavu-core:all 2.37-6
2025-05-22 17:03:28 configure libgav1-1:amd64 0.18.0-1+b1 <none>
2025-05-22 17:03:28 status unpacked libgav1-1:amd64 0.18.0-1+b1
2025-05-22 17:03:28 status half-configured libgav1-1:amd64 0.18.0-1+b1
2025-05-22 17:03:28 status installed libgav1-1:amd64 0.18.0-1+b1
2025-05-22 17:03:28 configure libk5crypto3:amd64 1.20.1-2+deb12u3 <none>
2025-05-22 17:03:28 status unpacked libk5crypto3:amd64 1.20.1-2+deb12u3
2025-05-22 17:03:28 status half-configured libk5crypto3:amd64 1.20.1-2+deb12u3
2025-05-22 17:03:28 status installed libk5crypto3:amd64 1.20.1-2+deb12u3
2025-05-22 17:03:28 configure libdav1d6:amd64 1.0.0-2+deb12u1 <none>
2025-05-22 17:03:28 status unpacked libdav1d6:amd64 1.0.0-2+deb12u1
2025-05-22 17:03:28 status half-configured libdav1d6:amd64 1.0.0-2+deb12u1
2025-05-22 17:03:28 status installed libdav1d6:amd64 1.0.0-2+deb12u1
2025-05-22 17:03:28 configure libwebp7:amd64 1.2.4-0.2+deb12u1 <none>
2025-05-22 17:03:28 status unpacked libwebp7:amd64 1.2.4-0.2+deb12u1
2025-05-22 17:03:28 status half-configured libwebp7:amd64 1.2.4-0.2+deb12u1
2025-05-22 17:03:28 status installed libwebp7:amd64 1.2.4-0.2+deb12u1
2025-05-22 17:03:28 configure libubsan1:amd64 12.2.0-14+deb12u1 <none>
2025-05-22 17:03:28 status unpacked libubsan1:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 status half-configured libubsan1:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 status installed libubsan1:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 configure libnuma1:amd64 2.0.16-1 <none>
2025-05-22 17:03:28 status unpacked libnuma1:amd64 2.0.16-1
2025-05-22 17:03:28 status half-configured libnuma1:amd64 2.0.16-1
2025-05-22 17:03:28 status installed libnuma1:amd64 2.0.16-1
2025-05-22 17:03:28 configure libcrypt-dev:amd64 1:4.4.33-2 <none>
2025-05-22 17:03:28 status unpacked libcrypt-dev:amd64 1:4.4.33-2
2025-05-22 17:03:28 status half-configured libcrypt-dev:amd64 1:4.4.33-2
2025-05-22 17:03:28 status installed libcrypt-dev:amd64 1:4.4.33-2
2025-05-22 17:03:28 configure libtiff6:amd64 4.5.0-6+deb12u2 <none>
2025-05-22 17:03:28 status unpacked libtiff6:amd64 4.5.0-6+deb12u2
2025-05-22 17:03:28 status half-configured libtiff6:amd64 4.5.0-6+deb12u2
2025-05-22 17:03:28 status installed libtiff6:amd64 4.5.0-6+deb12u2
2025-05-22 17:03:28 configure libasan8:amd64 12.2.0-14+deb12u1 <none>
2025-05-22 17:03:28 status unpacked libasan8:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 status half-configured libasan8:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 status installed libasan8:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 configure libkrb5-3:amd64 1.20.1-2+deb12u3 <none>
2025-05-22 17:03:28 status unpacked libkrb5-3:amd64 1.20.1-2+deb12u3
2025-05-22 17:03:28 status half-configured libkrb5-3:amd64 1.20.1-2+deb12u3
2025-05-22 17:03:28 status installed libkrb5-3:amd64 1.20.1-2+deb12u3
2025-05-22 17:03:28 configure libwayland-egl1:amd64 1.21.0-1 <none>
2025-05-22 17:03:28 status unpacked libwayland-egl1:amd64 1.21.0-1
2025-05-22 17:03:28 status half-configured libwayland-egl1:amd64 1.21.0-1
2025-05-22 17:03:28 status installed libwayland-egl1:amd64 1.21.0-1
2025-05-22 17:03:28 configure libtsan2:amd64 12.2.0-14+deb12u1 <none>
2025-05-22 17:03:28 status unpacked libtsan2:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 status half-configured libtsan2:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 status installed libtsan2:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 configure libde265-0:amd64 1.0.11-1+deb12u2 <none>
2025-05-22 17:03:28 status unpacked libde265-0:amd64 1.0.11-1+deb12u2
2025-05-22 17:03:28 status half-configured libde265-0:amd64 1.0.11-1+deb12u2
2025-05-22 17:03:28 status installed libde265-0:amd64 1.0.11-1+deb12u2
2025-05-22 17:03:28 configure libc-dev-bin:amd64 2.36-9+deb12u10 <none>
2025-05-22 17:03:28 status unpacked libc-dev-bin:amd64 2.36-9+deb12u10
2025-05-22 17:03:28 status half-configured libc-dev-bin:amd64 2.36-9+deb12u10
2025-05-22 17:03:28 status installed libc-dev-bin:amd64 2.36-9+deb12u10
2025-05-22 17:03:28 configure libbsd0:amd64 0.11.7-2 <none>
2025-05-22 17:03:28 status unpacked libbsd0:amd64 0.11.7-2
2025-05-22 17:03:28 status half-configured libbsd0:amd64 0.11.7-2
2025-05-22 17:03:28 status installed libbsd0:amd64 0.11.7-2
2025-05-22 17:03:28 configure libyuv0:amd64 0.0~git20230123.b2528b0-1 <none>
2025-05-22 17:03:28 status unpacked libyuv0:amd64 0.0~git20230123.b2528b0-1
2025-05-22 17:03:28 status half-configured libyuv0:amd64 0.0~git20230123.b2528b0-1
2025-05-22 17:03:28 status installed libyuv0:amd64 0.0~git20230123.b2528b0-1
2025-05-22 17:03:28 configure libc++abi-14-dev:amd64 1:14.0.6-12 <none>
2025-05-22 17:03:28 status unpacked libc++abi-14-dev:amd64 1:14.0.6-12
2025-05-22 17:03:28 status half-configured libc++abi-14-dev:amd64 1:14.0.6-12
2025-05-22 17:03:28 status installed libc++abi-14-dev:amd64 1:14.0.6-12
2025-05-22 17:03:28 configure libxml2:amd64 2.9.14+dfsg-1.3~deb12u1 <none>
2025-05-22 17:03:28 status unpacked libxml2:amd64 2.9.14+dfsg-1.3~deb12u1
2025-05-22 17:03:28 status half-configured libxml2:amd64 2.9.14+dfsg-1.3~deb12u1
2025-05-22 17:03:28 status installed libxml2:amd64 2.9.14+dfsg-1.3~deb12u1
2025-05-22 17:03:28 configure liblsan0:amd64 12.2.0-14+deb12u1 <none>
2025-05-22 17:03:28 status unpacked liblsan0:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 status half-configured liblsan0:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 status installed liblsan0:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 configure libc++abi-dev:amd64 1:14.0-55.7~deb12u1 <none>
2025-05-22 17:03:28 status unpacked libc++abi-dev:amd64 1:14.0-55.7~deb12u1
2025-05-22 17:03:28 status half-configured libc++abi-dev:amd64 1:14.0-55.7~deb12u1
2025-05-22 17:03:28 status installed libc++abi-dev:amd64 1:14.0-55.7~deb12u1
2025-05-22 17:03:28 configure libitm1:amd64 12.2.0-14+deb12u1 <none>
2025-05-22 17:03:28 status unpacked libitm1:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 status half-configured libitm1:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 status installed libitm1:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:28 configure libwayland-client0:amd64 1.21.0-1 <none>
2025-05-22 17:03:28 status unpacked libwayland-client0:amd64 1.21.0-1
2025-05-22 17:03:28 status half-configured libwayland-client0:amd64 1.21.0-1
2025-05-22 17:03:28 status installed libwayland-client0:amd64 1.21.0-1
2025-05-22 17:03:28 configure manpages-dev:all 6.03-2 <none>
2025-05-22 17:03:28 status unpacked manpages-dev:all 6.03-2
2025-05-22 17:03:28 status half-configured manpages-dev:all 6.03-2
2025-05-22 17:03:28 status installed manpages-dev:all 6.03-2
2025-05-22 17:03:28 configure libxdmcp6:amd64 1:1.1.2-3 <none>
2025-05-22 17:03:28 status unpacked libxdmcp6:amd64 1:1.1.2-3
2025-05-22 17:03:28 status half-configured libxdmcp6:amd64 1:1.1.2-3
2025-05-22 17:03:28 status installed libxdmcp6:amd64 1:1.1.2-3
2025-05-22 17:03:28 configure libxcb1:amd64 1.15-1 <none>
2025-05-22 17:03:28 status unpacked libxcb1:amd64 1.15-1
2025-05-22 17:03:28 status half-configured libxcb1:amd64 1.15-1
2025-05-22 17:03:28 status installed libxcb1:amd64 1.15-1
2025-05-22 17:03:28 configure libavif15:amd64 0.11.1-1 <none>
2025-05-22 17:03:28 status unpacked libavif15:amd64 0.11.1-1
2025-05-22 17:03:28 status half-configured libavif15:amd64 0.11.1-1
2025-05-22 17:03:28 status installed libavif15:amd64 0.11.1-1
2025-05-22 17:03:28 configure fontconfig-config:amd64 2.14.1-4 <none>
2025-05-22 17:03:28 status unpacked fontconfig-config:amd64 2.14.1-4
2025-05-22 17:03:28 status half-configured fontconfig-config:amd64 2.14.1-4
2025-05-22 17:03:29 status installed fontconfig-config:amd64 2.14.1-4
2025-05-22 17:03:29 configure libc++1-14:amd64 1:14.0.6-12 <none>
2025-05-22 17:03:29 status unpacked libc++1-14:amd64 1:14.0.6-12
2025-05-22 17:03:29 status half-configured libc++1-14:amd64 1:14.0.6-12
2025-05-22 17:03:29 status installed libc++1-14:amd64 1:14.0.6-12
2025-05-22 17:03:29 configure libc++-14-dev:amd64 1:14.0.6-12 <none>
2025-05-22 17:03:29 status unpacked libc++-14-dev:amd64 1:14.0.6-12
2025-05-22 17:03:29 status half-configured libc++-14-dev:amd64 1:14.0.6-12
2025-05-22 17:03:29 status installed libc++-14-dev:amd64 1:14.0.6-12
2025-05-22 17:03:29 configure libwayland-bin:amd64 1.21.0-1 <none>
2025-05-22 17:03:29 status unpacked libwayland-bin:amd64 1.21.0-1
2025-05-22 17:03:29 status half-configured libwayland-bin:amd64 1.21.0-1
2025-05-22 17:03:29 status installed libwayland-bin:amd64 1.21.0-1
2025-05-22 17:03:29 configure libfreetype6:amd64 2.12.1+dfsg-5+deb12u4 <none>
2025-05-22 17:03:29 status unpacked libfreetype6:amd64 2.12.1+dfsg-5+deb12u4
2025-05-22 17:03:29 status half-configured libfreetype6:amd64 2.12.1+dfsg-5+deb12u4
2025-05-22 17:03:29 status installed libfreetype6:amd64 2.12.1+dfsg-5+deb12u4
2025-05-22 17:03:29 configure libgcc-12-dev:amd64 12.2.0-14+deb12u1 <none>
2025-05-22 17:03:29 status unpacked libgcc-12-dev:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:29 status half-configured libgcc-12-dev:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:29 status installed libgcc-12-dev:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:29 configure libgssapi-krb5-2:amd64 1.20.1-2+deb12u3 <none>
2025-05-22 17:03:29 status unpacked libgssapi-krb5-2:amd64 1.20.1-2+deb12u3
2025-05-22 17:03:29 status half-configured libgssapi-krb5-2:amd64 1.20.1-2+deb12u3
2025-05-22 17:03:29 status installed libgssapi-krb5-2:amd64 1.20.1-2+deb12u3
2025-05-22 17:03:29 configure libx265-199:amd64 3.5-2+b1 <none>
2025-05-22 17:03:29 status unpacked libx265-199:amd64 3.5-2+b1
2025-05-22 17:03:29 status half-configured libx265-199:amd64 3.5-2+b1
2025-05-22 17:03:29 status installed libx265-199:amd64 3.5-2+b1
2025-05-22 17:03:29 configure libwayland-cursor0:amd64 1.21.0-1 <none>
2025-05-22 17:03:29 status unpacked libwayland-cursor0:amd64 1.21.0-1
2025-05-22 17:03:29 status half-configured libwayland-cursor0:amd64 1.21.0-1
2025-05-22 17:03:29 status installed libwayland-cursor0:amd64 1.21.0-1
2025-05-22 17:03:29 configure libx11-6:amd64 2:1.8.4-2+deb12u2 <none>
2025-05-22 17:03:29 status unpacked libx11-6:amd64 2:1.8.4-2+deb12u2
2025-05-22 17:03:29 status half-configured libx11-6:amd64 2:1.8.4-2+deb12u2
2025-05-22 17:03:29 status installed libx11-6:amd64 2:1.8.4-2+deb12u2
2025-05-22 17:03:29 configure libfontconfig1:amd64 2.14.1-4 <none>
2025-05-22 17:03:29 status unpacked libfontconfig1:amd64 2.14.1-4
2025-05-22 17:03:29 status half-configured libfontconfig1:amd64 2.14.1-4
2025-05-22 17:03:29 status installed libfontconfig1:amd64 2.14.1-4
2025-05-22 17:03:29 configure libc++-dev:amd64 1:14.0-55.7~deb12u1 <none>
2025-05-22 17:03:29 status unpacked libc++-dev:amd64 1:14.0-55.7~deb12u1
2025-05-22 17:03:29 status half-configured libc++-dev:amd64 1:14.0-55.7~deb12u1
2025-05-22 17:03:29 status installed libc++-dev:amd64 1:14.0-55.7~deb12u1
2025-05-22 17:03:29 configure libtirpc3:amd64 1.3.3+ds-1 <none>
2025-05-22 17:03:29 status unpacked libtirpc3:amd64 1.3.3+ds-1
2025-05-22 17:03:29 status half-configured libtirpc3:amd64 1.3.3+ds-1
2025-05-22 17:03:29 status installed libtirpc3:amd64 1.3.3+ds-1
2025-05-22 17:03:29 configure libxpm4:amd64 1:3.5.12-1.1+deb12u1 <none>
2025-05-22 17:03:29 status unpacked libxpm4:amd64 1:3.5.12-1.1+deb12u1
2025-05-22 17:03:29 status half-configured libxpm4:amd64 1:3.5.12-1.1+deb12u1
2025-05-22 17:03:29 status installed libxpm4:amd64 1:3.5.12-1.1+deb12u1
2025-05-22 17:03:29 configure libheif1:amd64 1.15.1-1+deb12u1 <none>
2025-05-22 17:03:29 status unpacked libheif1:amd64 1.15.1-1+deb12u1
2025-05-22 17:03:29 status half-configured libheif1:amd64 1.15.1-1+deb12u1
2025-05-22 17:03:29 status installed libheif1:amd64 1.15.1-1+deb12u1
2025-05-22 17:03:29 configure libwayland-dev:amd64 1.21.0-1 <none>
2025-05-22 17:03:29 status unpacked libwayland-dev:amd64 1.21.0-1
2025-05-22 17:03:29 status half-configured libwayland-dev:amd64 1.21.0-1
2025-05-22 17:03:29 status installed libwayland-dev:amd64 1.21.0-1
2025-05-22 17:03:29 configure libtirpc-dev:amd64 1.3.3+ds-1 <none>
2025-05-22 17:03:29 status unpacked libtirpc-dev:amd64 1.3.3+ds-1
2025-05-22 17:03:29 status half-configured libtirpc-dev:amd64 1.3.3+ds-1
2025-05-22 17:03:29 status installed libtirpc-dev:amd64 1.3.3+ds-1
2025-05-22 17:03:29 configure libgd3:amd64 2.3.3-9 <none>
2025-05-22 17:03:29 status unpacked libgd3:amd64 2.3.3-9
2025-05-22 17:03:29 status half-configured libgd3:amd64 2.3.3-9
2025-05-22 17:03:29 status installed libgd3:amd64 2.3.3-9
2025-05-22 17:03:29 configure libnsl2:amd64 1.3.0-2 <none>
2025-05-22 17:03:29 status unpacked libnsl2:amd64 1.3.0-2
2025-05-22 17:03:29 status half-configured libnsl2:amd64 1.3.0-2
2025-05-22 17:03:29 status installed libnsl2:amd64 1.3.0-2
2025-05-22 17:03:29 configure libc-devtools:amd64 2.36-9+deb12u10 <none>
2025-05-22 17:03:29 status unpacked libc-devtools:amd64 2.36-9+deb12u10
2025-05-22 17:03:29 status half-configured libc-devtools:amd64 2.36-9+deb12u10
2025-05-22 17:03:29 status installed libc-devtools:amd64 2.36-9+deb12u10
2025-05-22 17:03:29 configure libnsl-dev:amd64 1.3.0-2 <none>
2025-05-22 17:03:29 status unpacked libnsl-dev:amd64 1.3.0-2
2025-05-22 17:03:29 status half-configured libnsl-dev:amd64 1.3.0-2
2025-05-22 17:03:29 status installed libnsl-dev:amd64 1.3.0-2
2025-05-22 17:03:29 configure libc6-dev:amd64 2.36-9+deb12u10 <none>
2025-05-22 17:03:29 status unpacked libc6-dev:amd64 2.36-9+deb12u10
2025-05-22 17:03:29 status half-configured libc6-dev:amd64 2.36-9+deb12u10
2025-05-22 17:03:29 status installed libc6-dev:amd64 2.36-9+deb12u10
2025-05-22 17:03:29 configure libstdc++-12-dev:amd64 12.2.0-14+deb12u1 <none>
2025-05-22 17:03:29 status unpacked libstdc++-12-dev:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:29 status half-configured libstdc++-12-dev:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:29 status installed libstdc++-12-dev:amd64 12.2.0-14+deb12u1
2025-05-22 17:03:29 trigproc libc-bin:amd64 2.36-9+deb12u10 <none>
2025-05-22 17:03:29 status half-configured libc-bin:amd64 2.36-9+deb12u10
2025-05-22 17:03:29 status installed libc-bin:amd64 2.36-9+deb12u10
